# x, y
1.68750000e+00  -3.00000000e+00
1.75000000e+00  -3.00000000e+00
1.81250000e+00  -3.00000000e+00
1.87500000e+00  -3.00000000e+00
1.92934783e+00  -3.00000000e+00
2.00000000e+00  -3.00000000e+00
2.06250000e+00  -3.00000000e+00
2.12500000e+00  -3.00000000e+00
2.18750000e+00  -3.00000000e+00
2.25000000e+00  -3.00000000e+00
2.29302007e+00  -2.99703717e+00
2.25000000e+00  -2.99586411e+00
2.19182509e+00  -2.99341893e+00
2.18750000e+00  -2.99332230e+00
2.12500000e+00  -2.99202254e+00
2.06250000e+00  -2.99069341e+00
2.00000000e+00  -2.98904322e+00
1.99977713e+00  -2.98903561e+00
1.93750000e+00  -2.98751846e+00
1.87500000e+00  -2.98480040e+00
1.86070191e+00  -2.98377681e+00
1.81250000e+00  -2.98061225e+00
1.78200200e+00  -2.97754073e+00
1.75000000e+00  -2.97436476e+00
1.71739450e+00  -2.97024655e+00
1.68750000e+00  -2.96637439e+00
1.65623435e+00  -2.96185112e+00
1.62500000e+00  -2.95653337e+00
1.60153023e+00  -2.95236540e+00
1.56498988e+00  -2.94186878e+00
1.56250000e+00  -2.93959404e+00
1.55300206e+00  -2.93051887e+00
1.56250000e+00  -2.92051261e+00
1.56420812e+00  -2.91854811e+00
1.59169689e+00  -2.90625000e+00
1.62500000e+00  -2.89548985e+00
1.64074954e+00  -2.89062500e+00
1.68750000e+00  -2.87842665e+00
1.70294747e+00  -2.87500000e+00
1.75000000e+00  -2.86503713e+00
1.78624268e+00  -2.85937500e+00
1.81250000e+00  -2.85515285e+00
1.87500000e+00  -2.84901683e+00
1.93750000e+00  -2.84634192e+00
2.00000000e+00  -2.84610864e+00
2.06250000e+00  -2.84722282e+00
2.12500000e+00  -2.84885541e+00
2.18750000e+00  -2.85056437e+00
2.25000000e+00  -2.85224250e+00
2.31250000e+00  -2.85388871e+00
2.37500000e+00  -2.85554783e+00
2.43750000e+00  -2.85739568e+00
2.48629959e+00  -2.85937500e+00
2.50000000e+00  -2.85985946e+00
2.56250000e+00  -2.86327740e+00
2.62500000e+00  -2.86833118e+00
2.68750000e+00  -2.87481986e+00
2.68884452e+00  -2.87500000e+00
2.75000000e+00  -2.88141757e+00
2.81250000e+00  -2.88873943e+00
2.82570009e+00  -2.89062500e+00
2.87500000e+00  -2.89641382e+00
2.93750000e+00  -2.90486996e+00
2.94626785e+00  -2.90625000e+00
3.00000000e+00  -2.91357214e+00
3.03694200e+00  -2.91854811e+00
3.06250000e+00  -2.92169088e+00
3.12500000e+00  -2.92664409e+00
3.18750000e+00  -2.92508309e+00
3.22264049e+00  -2.91854811e+00
3.25000000e+00  -2.91299009e+00
3.26572759e+00  -2.90625000e+00
3.29320256e+00  -2.89062500e+00
3.30824198e+00  -2.87500000e+00
3.30962815e+00  -2.85937500e+00
3.29773570e+00  -2.84375000e+00
3.27422058e+00  -2.82812500e+00
3.25000000e+00  -2.81664916e+00
3.23690162e+00  -2.81250000e+00
3.18750000e+00  -2.79790673e+00
3.12500000e+00  -2.78222747e+00
3.12042116e+00  -2.78125000e+00
3.06250000e+00  -2.76664562e+00
3.01839213e+00  -2.75000000e+00
3.00000000e+00  -2.73888895e+00
2.97544911e+00  -2.71875000e+00
2.95768695e+00  -2.68750000e+00
2.95479786e+00  -2.65625000e+00
2.96363505e+00  -2.62500000e+00
2.98313560e+00  -2.59375000e+00
3.00000000e+00  -2.57552841e+00
3.00985657e+00  -2.56250000e+00
3.03953205e+00  -2.53125000e+00
3.06250000e+00  -2.51017062e+00
3.07401739e+00  -2.50000000e+00
3.11034175e+00  -2.46875000e+00
3.12500000e+00  -2.45198058e+00
3.13726992e+00  -2.43750000e+00
3.13614851e+00  -2.40625000e+00
3.12500000e+00  -2.39423845e+00
3.10495217e+00  -2.37500000e+00
3.06250000e+00  -2.35253847e+00
3.05076874e+00  -2.34375000e+00
3.00000000e+00  -2.31688158e+00
2.99450634e+00  -2.31250000e+00
2.94063363e+00  -2.28125000e+00
2.93750000e+00  -2.27986203e+00
2.87500000e+00  -2.25221807e+00
2.86828616e+00  -2.25000000e+00
2.81250000e+00  -2.23609461e+00
2.75000000e+00  -2.22576382e+00
2.69839762e+00  -2.21875000e+00
2.68750000e+00  -2.21753931e+00
2.62500000e+00  -2.21173450e+00
2.56250000e+00  -2.20913203e+00
2.50000000e+00  -2.21571589e+00
2.49004820e+00  -2.21875000e+00
2.43770897e+00  -2.25000000e+00
2.43750000e+00  -2.25022136e+00
2.40765004e+00  -2.28125000e+00
2.38549468e+00  -2.31250000e+00
2.37500000e+00  -2.32936541e+00
2.36177276e+00  -2.34375000e+00
2.33224933e+00  -2.37500000e+00
2.31250000e+00  -2.39418963e+00
2.28870182e+00  -2.40625000e+00
2.25000000e+00  -2.42528808e+00
2.18750000e+00  -2.43588755e+00
2.12500000e+00  -2.43591199e+00
2.06250000e+00  -2.42991761e+00
2.00000000e+00  -2.41960873e+00
1.94020392e+00  -2.40625000e+00
1.93750000e+00  -2.40563817e+00
1.87500000e+00  -2.39025394e+00
1.82382716e+00  -2.37500000e+00
1.81250000e+00  -2.37133123e+00
1.75000000e+00  -2.34955640e+00
1.73455838e+00  -2.34375000e+00
1.68750000e+00  -2.32392474e+00
1.66201694e+00  -2.31250000e+00
1.62500000e+00  -2.29361998e+00
1.60106714e+00  -2.28125000e+00
1.56250000e+00  -2.25829521e+00
1.54821903e+00  -2.25000000e+00
1.50080106e+00  -2.21875000e+00
1.50000000e+00  -2.21821029e+00
1.45129056e+00  -2.18750000e+00
1.43750000e+00  -2.17866000e+00
1.39937790e+00  -2.15625000e+00
1.37500000e+00  -2.14307493e+00
1.33760055e+00  -2.12500000e+00
1.31250000e+00  -2.11478535e+00
1.25374594e+00  -2.09375000e+00
1.25000000e+00  -2.09266753e+00
1.18750000e+00  -2.07821294e+00
1.12500000e+00  -2.06702323e+00
1.08448715e+00  -2.06250000e+00
1.06250000e+00  -2.06055052e+00
1.00000000e+00  -2.05738413e+00
9.68750000e-01  -2.05666824e+00
9.37500000e-01  -2.05660536e+00
9.06250000e-01  -2.05680492e+00
8.75000000e-01  -2.05736205e+00
8.43750000e-01  -2.05809150e+00
8.12500000e-01  -2.05905953e+00
7.81250000e-01  -2.06016036e+00
7.50000000e-01  -2.06145662e+00
7.26577903e-01  -2.06250000e+00
7.18750000e-01  -2.06292793e+00
6.87500000e-01  -2.06475533e+00
6.56250000e-01  -2.06662304e+00
6.25000000e-01  -2.06852700e+00
5.93750000e-01  -2.07020460e+00
5.62500000e-01  -2.07170094e+00
5.31250000e-01  -2.07271464e+00
5.00000000e-01  -2.07331813e+00
4.84375000e-01  -2.07336917e+00
4.68750000e-01  -2.07304878e+00
4.53125000e-01  -2.07240489e+00
4.37500000e-01  -2.07121131e+00
4.21875000e-01  -2.06940650e+00
4.06250000e-01  -2.06678742e+00
3.90625000e-01  -2.06328859e+00
3.87811120e-01  -2.06250000e+00
3.75000000e-01  -2.05971551e+00
3.59375000e-01  -2.05554974e+00
3.43750000e-01  -2.05054542e+00
3.28125000e-01  -2.04472563e+00
3.12500000e-01  -2.03810546e+00
2.97908756e-01  -2.03125000e+00
2.96875000e-01  -2.03083800e+00
2.81250000e-01  -2.02433875e+00
2.65625000e-01  -2.01735140e+00
2.50000000e-01  -2.00995835e+00
2.34375000e-01  -2.00225472e+00
2.29610944e-01  -2.00000000e+00
2.18750000e-01  -1.99524381e+00
2.03125000e-01  -1.98854362e+00
1.87500000e-01  -1.98196057e+00
1.71875000e-01  -1.97562536e+00
1.56250000e-01  -1.96978217e+00
1.52681987e-01  -1.96875000e+00
1.40625000e-01  -1.96515266e+00
1.25000000e-01  -1.96139977e+00
1.17187500e-01  -1.95997724e+00
1.09375000e-01  -1.95903124e+00
1.01562500e-01  -1.95863452e+00
9.37500000e-02  -1.95886420e+00
8.59375000e-02  -1.95995385e+00
7.81250000e-02  -1.96217547e+00
7.03125000e-02  -1.96596457e+00
6.62914644e-02  -1.96875000e+00
6.25000000e-02  -1.97256535e+00
5.85937500e-02  -1.97748855e+00
5.46875000e-02  -1.98356571e+00
5.07812500e-02  -1.99119497e+00
4.71374899e-02  -2.00000000e+00
4.68750000e-02  -2.00090263e+00
4.29687500e-02  -2.01563104e+00
3.96351872e-02  -2.03125000e+00
3.90625000e-02  -2.03552408e+00
3.57141186e-02  -2.06250000e+00
3.51562500e-02  -2.07106215e+00
3.36258057e-02  -2.09375000e+00
3.28504625e-02  -2.12500000e+00
3.31170121e-02  -2.15625000e+00
3.44409095e-02  -2.18750000e+00
3.51562500e-02  -2.19626051e+00
3.69014206e-02  -2.21875000e+00
3.90625000e-02  -2.23519929e+00
4.11064962e-02  -2.25000000e+00
4.29687500e-02  -2.25894867e+00
4.68750000e-02  -2.27566117e+00
4.83350450e-02  -2.28125000e+00
5.07812500e-02  -2.28806697e+00
5.46875000e-02  -2.29759940e+00
5.85937500e-02  -2.30555418e+00
6.25000000e-02  -2.31233471e+00
6.25987849e-02  -2.31250000e+00
7.03125000e-02  -2.32184608e+00
7.81250000e-02  -2.32885039e+00
8.59375000e-02  -2.33420043e+00
9.37500000e-02  -2.33836037e+00
1.01562500e-01  -2.34162083e+00
1.07881568e-01  -2.34375000e+00
1.09375000e-01  -2.34417444e+00
1.17187500e-01  -2.34607087e+00
1.25000000e-01  -2.34752844e+00
1.40625000e-01  -2.34938919e+00
1.56250000e-01  -2.35011385e+00
1.71875000e-01  -2.34986700e+00
1.87500000e-01  -2.34875341e+00
2.03125000e-01  -2.34687556e+00
2.18750000e-01  -2.34430636e+00
2.21371051e-01  -2.34375000e+00
2.34375000e-01  -2.34102416e+00
2.50000000e-01  -2.33718862e+00
2.65625000e-01  -2.33291370e+00
2.81250000e-01  -2.32831457e+00
2.96875000e-01  -2.32350821e+00
3.12500000e-01  -2.31864700e+00
3.28125000e-01  -2.31387813e+00
3.32912386e-01  -2.31250000e+00
3.43750000e-01  -2.30907652e+00
3.59375000e-01  -2.30467464e+00
3.75000000e-01  -2.30107925e+00
3.90625000e-01  -2.29848640e+00
4.06250000e-01  -2.29716887e+00
4.21875000e-01  -2.29726207e+00
4.37500000e-01  -2.29900983e+00
4.53125000e-01  -2.30242880e+00
4.68750000e-01  -2.30770833e+00
4.79438154e-01  -2.31250000e+00
4.84375000e-01  -2.31452721e+00
5.00000000e-01  -2.32296942e+00
5.30524535e-01  -2.34375000e+00
5.31250000e-01  -2.34424073e+00
5.62500000e-01  -2.36997530e+00
5.67742451e-01  -2.37500000e+00
5.93750000e-01  -2.40248313e+00
5.97064083e-01  -2.40625000e+00
6.16748606e-01  -2.43750000e+00
6.22516371e-01  -2.46875000e+00
6.07227033e-01  -2.50000000e+00
5.93750000e-01  -2.51036914e+00
5.65908188e-01  -2.53125000e+00
5.62500000e-01  -2.53281652e+00
5.31250000e-01  -2.54658285e+00
5.00000000e-01  -2.56095740e+00
4.96642597e-01  -2.56250000e+00
4.84375000e-01  -2.56659340e+00
4.68750000e-01  -2.57178560e+00
4.53125000e-01  -2.57718491e+00
4.37500000e-01  -2.58273656e+00
4.21875000e-01  -2.58854704e+00
4.08339472e-01  -2.59375000e+00
4.06250000e-01  -2.59440130e+00
3.90625000e-01  -2.59925209e+00
3.75000000e-01  -2.60430257e+00
3.59375000e-01  -2.60960831e+00
3.43750000e-01  -2.61517702e+00
3.28125000e-01  -2.62106140e+00
3.17946044e-01  -2.62500000e+00
3.12500000e-01  -2.62683925e+00
2.96875000e-01  -2.63211307e+00
2.81250000e-01  -2.63764116e+00
2.65625000e-01  -2.64346441e+00
2.50000000e-01  -2.64960942e+00
2.34375000e-01  -2.65613512e+00
2.34086827e-01  -2.65625000e+00
2.18750000e-01  -2.66204804e+00
2.03125000e-01  -2.66830590e+00
1.87500000e-01  -2.67497184e+00
1.71875000e-01  -2.68215071e+00
1.60610814e-01  -2.68750000e+00
1.56250000e-01  -2.68972475e+00
1.40625000e-01  -2.69753401e+00
1.25000000e-01  -2.70634581e+00
1.17187500e-01  -2.71115373e+00
1.09375000e-01  -2.71617146e+00
1.05378695e-01  -2.71875000e+00
1.01562500e-01  -2.72159709e+00
9.37500000e-02  -2.72752815e+00
8.59375000e-02  -2.73401080e+00
7.81250000e-02  -2.74122553e+00
7.03125000e-02  -2.74944539e+00
6.97795694e-02  -2.75000000e+00
6.25000000e-02  -2.76097659e+00
5.85937500e-02  -2.76767533e+00
5.46875000e-02  -2.77503772e+00
5.16649786e-02  -2.78125000e+00
5.07812500e-02  -2.78565342e+00
4.68750000e-02  -2.80648300e+00
4.58185148e-02  -2.81250000e+00
4.53770346e-02  -2.82812500e+00
4.58397381e-02  -2.84375000e+00
4.68750000e-02  -2.84958672e+00
4.85486747e-02  -2.85937500e+00
5.07812500e-02  -2.86580789e+00
5.41448771e-02  -2.87500000e+00
5.46875000e-02  -2.87597858e+00
5.85937500e-02  -2.88306297e+00
6.25000000e-02  -2.88961421e+00
6.30655802e-02  -2.89062500e+00
7.03125000e-02  -2.89989614e+00
7.56646173e-02  -2.90625000e+00
7.81250000e-02  -2.90872310e+00
8.59375000e-02  -2.91671715e+00
8.76881356e-02  -2.91854811e+00
9.37500000e-02  -2.92457960e+00
9.99514448e-02  -2.93051887e+00
1.01562500e-01  -2.93197157e+00
1.09375000e-01  -2.93903281e+00
1.12624381e-01  -2.94186878e+00
1.17187500e-01  -2.94514511e+00
1.25000000e-01  -2.95052355e+00
1.27616466e-01  -2.95236540e+00
1.40625000e-01  -2.95837078e+00
1.48928726e-01  -2.96185112e+00
1.56250000e-01  -2.96409938e+00
1.71875000e-01  -2.96841900e+00
1.79334365e-01  -2.97024655e+00
1.87500000e-01  -2.97211879e+00
2.03125000e-01  -2.97513010e+00
2.18750000e-01  -2.97747045e+00
2.19255917e-01  -2.97754073e+00
2.34375000e-01  -2.97999303e+00
2.50000000e-01  -2.98183783e+00
2.65625000e-01  -2.98323157e+00
2.72687610e-01  -2.98377681e+00
2.81250000e-01  -2.98473576e+00
2.96875000e-01  -2.98611897e+00
3.12500000e-01  -2.98717351e+00
3.28125000e-01  -2.98802073e+00
3.43750000e-01  -2.98874479e+00
3.50387972e-01  -2.98903561e+00
3.59375000e-01  -2.98973819e+00
3.75000000e-01  -2.99079614e+00
3.90625000e-01  -2.99165862e+00
4.06250000e-01  -2.99241082e+00
4.21875000e-01  -2.99306712e+00
4.30417638e-01  -2.99341893e+00
4.37500000e-01  -2.99417726e+00
4.53125000e-01  -2.99542976e+00
4.68750000e-01  -2.99632732e+00
4.84375000e-01  -2.99695639e+00
4.86521215e-01  -2.99703717e+00
4.84375000e-01  -3.00000000e+00
4.68750000e-01  -3.00000000e+00
4.53125000e-01  -3.00000000e+00
4.37500000e-01  -3.00000000e+00
4.33359843e-01  -3.00000000e+00
2.63181818e+00  -3.00000000e+00
2.62500000e+00  -3.00000000e+00
2.56250000e+00  -3.00000000e+00
2.53100394e+00  -3.00000000e+00
2.82575758e+00  -3.00000000e+00
2.81250000e+00  -3.00000000e+00
2.75000000e+00  -3.00000000e+00
2.72833333e+00  -3.00000000e+00
3.37199886e+00  -3.00000000e+00
3.31250000e+00  -3.00000000e+00
3.25000000e+00  -3.00000000e+00
3.18750000e+00  -3.00000000e+00
3.12500000e+00  -3.00000000e+00
3.06250000e+00  -3.00000000e+00
3.00000000e+00  -3.00000000e+00
2.93750000e+00  -3.00000000e+00
2.92326733e+00  -3.00000000e+00
3.55381944e+00  -3.00000000e+00
3.50000000e+00  -3.00000000e+00
3.43750000e+00  -3.00000000e+00
3.39561518e+00  -3.00000000e+00
3.74596774e+00  -3.00000000e+00
3.68750000e+00  -3.00000000e+00
3.62500000e+00  -3.00000000e+00
3.57986111e+00  -3.00000000e+00
4.55823864e+00  -3.00000000e+00
4.56250000e+00  -3.00000000e+00
4.57514312e+00  -2.99703717e+00
4.57760278e+00  -2.99341893e+00
4.57893509e+00  -2.98903561e+00
4.57824062e+00  -2.98377681e+00
4.57430133e+00  -2.97754073e+00
4.56560281e+00  -2.97024655e+00
4.56250000e+00  -2.96870375e+00
4.53440063e+00  -2.96185112e+00
4.50000000e+00  -2.95452007e+00
4.48367382e+00  -2.95236540e+00
4.43750000e+00  -2.94677837e+00
4.39596669e+00  -2.94186878e+00
4.37500000e+00  -2.93972018e+00
4.31250000e+00  -2.93688761e+00
4.25000000e+00  -2.94036832e+00
4.24075728e+00  -2.94186878e+00
4.18775338e+00  -2.95236540e+00
4.18750000e+00  -2.95242810e+00
4.16140954e+00  -2.96185112e+00
4.14025332e+00  -2.97024655e+00
4.12500000e+00  -2.97653608e+00
4.12292957e+00  -2.97754073e+00
4.11205811e+00  -2.98377681e+00
4.10232545e+00  -2.98903561e+00
4.09344644e+00  -2.99341893e+00
4.08540449e+00  -2.99703717e+00
4.06250000e+00  -3.00000000e+00
4.00000000e+00  -3.00000000e+00
3.94905074e+00  -3.00000000e+00
5.46397059e+00  -3.00000000e+00
5.43750000e+00  -3.00000000e+00
5.37500000e+00  -3.00000000e+00
5.31250000e+00  -3.00000000e+00
5.25000000e+00  -3.00000000e+00
5.18750000e+00  -3.00000000e+00
5.12500000e+00  -3.00000000e+00
5.06250000e+00  -3.00000000e+00
5.00820707e+00  -3.00000000e+00
5.91847826e+00  -3.00000000e+00
5.87500000e+00  -3.00000000e+00
5.85764801e+00  -2.99703717e+00
5.85518179e+00  -2.99341893e+00
5.84832423e+00  -2.98903561e+00
5.83399304e+00  -2.98377681e+00
5.81250000e+00  -2.97884737e+00
5.75000000e+00  -2.97966863e+00
5.72443367e+00  -2.98377681e+00
5.70038111e+00  -2.98903561e+00
5.68750000e+00  -2.99272143e+00
5.68456041e+00  -2.99341893e+00
5.67569320e+00  -2.99703717e+00
5.68750000e+00  -3.00000000e+00
5.75000000e+00  -3.00000000e+00
5.81250000e+00  -3.00000000e+00
5.82954545e+00  -3.00000000e+00
6.27425130e+00  -3.00000000e+00
6.25000000e+00  -3.00000000e+00
6.18750000e+00  -3.00000000e+00
6.17187500e+00  -3.00000000e+00
6.61473881e+00  -3.00000000e+00
6.62500000e+00  -3.00000000e+00
6.68750000e+00  -3.00000000e+00
6.73850575e+00  -3.00000000e+00
7.09503012e+00  -3.00000000e+00
7.06250000e+00  -3.00000000e+00
7.00000000e+00  -3.00000000e+00
6.93750000e+00  -3.00000000e+00
6.87500000e+00  -3.00000000e+00
6.81250000e+00  -3.00000000e+00
6.75086132e+00  -2.99703717e+00
6.75000000e+00  -2.99698401e+00
6.72545036e+00  -2.99341893e+00
6.69469481e+00  -2.98903561e+00
6.68750000e+00  -2.98826835e+00
6.64725274e+00  -2.98377681e+00
6.62500000e+00  -2.98201554e+00
6.56250000e+00  -2.98040984e+00
6.50000000e+00  -2.98373317e+00
6.49956813e+00  -2.98377681e+00
6.46356182e+00  -2.98903561e+00
6.43866593e+00  -2.99341893e+00
6.43750000e+00  -2.99386570e+00
6.41969513e+00  -2.99703717e+00
6.40357143e+00  -3.00000000e+00
7.27822581e+00  -3.00000000e+00
7.25000000e+00  -3.00000000e+00
7.22935103e+00  -3.00000000e+00
7.61634615e+00  -3.00000000e+00
7.56250000e+00  -3.00000000e+00
7.50000000e+00  -3.00000000e+00
7.43750000e+00  -3.00000000e+00
7.38461539e+00  -3.00000000e+00
7.85005869e+00  -3.00000000e+00
7.81250000e+00  -3.00000000e+00
7.77613636e+00  -3.00000000e+00
8.01931818e+00  -3.00000000e+00
8.00000000e+00  -3.00000000e+00
7.93750000e+00  -3.00000000e+00
7.89677254e+00  -3.00000000e+00
8.57528409e+00  -3.00000000e+00
8.56250000e+00  -3.00000000e+00
8.50000000e+00  -3.00000000e+00
8.43750000e+00  -3.00000000e+00
8.37500000e+00  -3.00000000e+00
8.31250000e+00  -3.00000000e+00
8.25000000e+00  -3.00000000e+00
8.23135965e+00  -3.00000000e+00
8.78935185e+00  -3.00000000e+00
8.75000000e+00  -3.00000000e+00
8.72995283e+00  -3.00000000e+00
9.18278302e+00  -3.00000000e+00
9.12500000e+00  -3.00000000e+00
9.06250000e+00  -3.00000000e+00
9.01082131e+00  -3.00000000e+00
9.51866319e+00  -3.00000000e+00
9.50000000e+00  -3.00000000e+00
9.43750000e+00  -3.00000000e+00
9.37500000e+00  -3.00000000e+00
9.31250000e+00  -3.00000000e+00
9.25315126e+00  -3.00000000e+00
9.70645854e+00  -3.00000000e+00
9.68750000e+00  -3.00000000e+00
9.64409722e+00  -3.00000000e+00
1.00588392e+01  -3.00000000e+00
1.00000000e+01  -3.00000000e+00
9.93750000e+00  -3.00000000e+00
9.87944840e+00  -3.00000000e+00
1.03200231e+01  -3.00000000e+00
1.03750000e+01  -3.00000000e+00
1.04375000e+01  -3.00000000e+00
1.05000000e+01  -3.00000000e+00
1.05352909e+01  -3.00000000e+00
1.06075893e+01  -3.00000000e+00
1.06250000e+01  -3.00000000e+00
1.06386925e+01  -2.99703717e+00
1.06360570e+01  -2.99341893e+00
1.06315956e+01  -2.98903561e+00
1.06255903e+01  -2.98377681e+00
1.06250000e+01  -2.98324158e+00
1.06197704e+01  -2.97754073e+00
1.06182677e+01  -2.97024655e+00
1.06209135e+01  -2.96185112e+00
1.06250000e+01  -2.95585168e+00
1.06278678e+01  -2.95236540e+00
1.06385967e+01  -2.94186878e+00
1.06490499e+01  -2.93051887e+00
1.06589198e+01  -2.91854811e+00
1.06719479e+01  -2.90625000e+00
1.06875000e+01  -2.89854718e+00
1.07500000e+01  -2.89352182e+00
1.08125000e+01  -2.90396329e+00
1.08207859e+01  -2.90625000e+00
1.08587559e+01  -2.91854811e+00
1.08750000e+01  -2.92245810e+00
1.09244969e+01  -2.93051887e+00
1.09375000e+01  -2.93231086e+00
1.10000000e+01  -2.93503024e+00
1.10521692e+01  -2.93051887e+00
1.10625000e+01  -2.92973641e+00
1.11250000e+01  -2.92890607e+00
1.11321789e+01  -2.93051887e+00
1.11808129e+01  -2.94186878e+00
1.11875000e+01  -2.94363147e+00
1.12036284e+01  -2.95236540e+00
1.12164892e+01  -2.96185112e+00
1.12300142e+01  -2.97024655e+00
1.12491511e+01  -2.97754073e+00
1.12500000e+01  -2.97779843e+00
1.13125000e+01  -2.98299172e+00
1.13644901e+01  -2.98377681e+00
1.13750000e+01  -2.98399088e+00
1.14067470e+01  -2.98903561e+00
1.14323468e+01  -2.99341893e+00
1.14375000e+01  -2.99473197e+00
1.14510723e+01  -2.99703717e+00
1.14375000e+01  -3.00000000e+00
1.13750000e+01  -3.00000000e+00
1.13125000e+01  -3.00000000e+00
1.12500000e+01  -3.00000000e+00
1.12055528e+01  -3.00000000e+00
1.08612351e+01  -3.00000000e+00
1.08125000e+01  -3.00000000e+00
1.07500000e+01  -3.00000000e+00
1.06875000e+01  -3.00000000e+00
1.06477804e+01  -3.00000000e+00
1.11725700e+01  -3.00000000e+00
1.11250000e+01  -3.00000000e+00
1.10625000e+01  -3.00000000e+00
1.10000000e+01  -3.00000000e+00
1.09707031e+01  -3.00000000e+00
1.14710553e+01  -3.00000000e+00
1.15000000e+01  -3.00000000e+00
1.15625000e+01  -3.00000000e+00
1.16238590e+01  -3.00000000e+00
1.18454708e+01  -3.00000000e+00
1.18750000e+01  -3.00000000e+00
1.19375000e+01  -3.00000000e+00
1.20000000e+01  -3.00000000e+00
1.20625000e+01  -3.00000000e+00
1.21250000e+01  -3.00000000e+00
1.21875000e+01  -3.00000000e+00
1.22204098e+01  -2.99703717e+00
1.22325568e+01  -2.99341893e+00
1.22500000e+01  -2.99173695e+00
1.22664071e+01  -2.99341893e+00
1.22986844e+01  -2.99703717e+00
1.22992739e+01  -3.00000000e+00
1.23805052e+01  -3.00000000e+00
1.24375000e+01  -3.00000000e+00
1.25000000e+01  -3.00000000e+00
1.25625000e+01  -3.00000000e+00
1.25723425e+01  -3.00000000e+00
1.27459184e+01  -3.00000000e+00
1.27500000e+01  -3.00000000e+00
1.28125000e+01  -3.00000000e+00
1.28750000e+01  -3.00000000e+00
1.29375000e+01  -3.00000000e+00
1.30000000e+01  -3.00000000e+00
1.30371767e+01  -3.00000000e+00
1.33733856e+01  -3.00000000e+00
1.33750000e+01  -3.00000000e+00
1.33932292e+01  -3.00000000e+00
1.35393519e+01  -3.00000000e+00
1.35625000e+01  -3.00000000e+00
1.36130051e+01  -3.00000000e+00
1.36843750e+01  -3.00000000e+00
1.36875000e+01  -3.00000000e+00
1.37500000e+01  -3.00000000e+00
1.38125000e+01  -3.00000000e+00
1.38750000e+01  -3.00000000e+00
1.39375000e+01  -3.00000000e+00
1.40000000e+01  -3.00000000e+00
1.40625000e+01  -3.00000000e+00
1.41088759e+01  -3.00000000e+00
1.45393357e+01  -3.00000000e+00
1.45625000e+01  -3.00000000e+00
1.46250000e+01  -3.00000000e+00
1.46796498e+01  -3.00000000e+00
1.48238636e+01  -3.00000000e+00
1.48750000e+01  -3.00000000e+00
1.49375000e+01  -3.00000000e+00
1.49384766e+01  -3.00000000e+00
0.00000000e+00  -2.98852658e+00
1.06646224e-19  -2.98377681e+00
